,ID,Titles,Date,Author,Technique,Height(cm),Width(cm),Series,Origin,Support
807,P000039,Lucas,Hacia  1570,"Bassano, Francesco",Óleo,147,200,,"Regalado a Felipe IV por Ramiro Núñez de Guzmán, II duque de Medina de las Torres; Colección Real (Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 249; ¿Palacio Real, Madrid, cuarto del infante don Francisco-tercera pieza, 1814-1818, s.n.?).",Lienzo
808,P000056,Retrato de niño desconocido,Hacia  1570,Anónimo,Óleo,"83,9","62,6",,"Colección Real (¿Palacio del Buen Retiro, Madrid, galería del mediodía, 1772, nº 891?; Buen Retiro, 1794, nº 962).",Tabla de madera de roble
809,P002117,"Margarita de Parma / María de Portugal, esposa de Alejandro Farnesio",Después de  1565,"Moro, Antonio",Óleo,39,30,,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, sexta pieza que sirve de gabinete, 1745, [¿nº 113 y 114?]; Quinta del duque del Arco, pieza sexta de gabinete, 1794, nº 105 y 107)",Tabla
810,P007864,Madonna dei fusi,1566,"Morales, Luis de",Óleo,"64,5",45,,"Colección Conde de Peña Castillo, Madrid, 1994; adscrito por el Estado al Museo del Prado, 2011.",Tabla
811,P007867,La Virgen del huso ,1566,"Morales, Luis de",Óleo,"60,5",44,,"Colección Conde de Peña Castillo, Madrid; adscrito por el Estado al Museo del Prado, 2011.",Tabla
812,P008040,Archivo Español de Arte,1566 - 1567,"Bruegel el Viejo, Pieter",Temple de cola,148,"270,5",,"Antes de 1626, colección de los Gonzaga, Duques de Mantua(?); antes de 1662, Colección Muselli de Verona(?); antes de 1702, Don Luis Francisco</br>de la Cerda y Aragón, IX Duque de Medinaceli; Colección Medinaceli; colección particular española hasta 2010.",Sarga
813,P006312,"homo carnalis, ",1566 - 1568,"Bassano, Jacopo",Óleo,146,230,,Colección Real,Lienzo
814,P000492,Jesús y el centurión,Hacia  1571,"Veronés, Paolo",Óleo,192,297,,"Colección del conde de Arundel; comprada por Alonso de Cárdenas para Luis de Haro, quien la regaló a Felipe IV. Colección Real (¿Palacio Real, Madrid, dormitorio de príncipes-pieza primera, 1814-1818, s.n.? Monasterio de El Escorial, Madrid, Sala de Capítulos Prioral o de Oriente, en la banda frente a las ventanas, 1839) .",Lienzo
815,P002074,"El retrato del Renacimiento,",1567,"Cronenburch, Adriaen van",Óleo,104,78,,"Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 628; ).",Tabla
816,P002075,NASCENDO MORIMVR -,1567,"Cronenburch, Adriaen van",Óleo,107,78,,"Colección Real (Real Alcázar, Madrid, Pieça Obscura junto a la galería del mediodía, 1636, s.n.; [¿]Real Alcázar, Pieza oscura, 1666, s.n. [?];[¿]Real Alcázar, Pieza oscura, 1686, s.n. [?]; [¿]Real Alcázar, Pieza oscura, 1666, s.n. [?]; [¿]Real Alcázar, Pieza oscura, 1701-1703, nº122 [?]; [¿]Real Alcázar, Pinturas que estan en las Bobedas de Palacio, 1734, nº415 [?]; Palacio Nuevo, Madrid, Pinturas que quedaron sin colgar en la última pieza de la Furriera, 1747, nº618; Palacio del Buen Retiro, Madrid, Cuarto del infante don Luis-pinturas apeadas, 1772, nº618; Palacio del Buen Retiro, 1794, nº1081; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Entrada a las Escuelas Francesa y Alemana tercera división de la Gran Galeria, 1834, nº570)",Tabla
817,P002076,"El retrato del Renacimiento,",1567,"Cronenburch, Adriaen van",Óleo,107,79,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_ccc3eda7-d9a4-4961-810e-c0a74b4bbaa4_bd19f96d-6a7c-47b7-b3b1-21a22e9229fe"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Proyecto de Sala de Retratos de los Reyes de la Casa de Austria y Borbón, Real Museo</dd>","Colección Real (Palacio Real Nuevo, Madrid, pinturas que quedaron sin colgar en la última pieza de la Furriera, 1747, nº 619; Palacio del Buen Retiro, Madrid, 1794, nº 388).",Tabla
818,P006716,Mujer con quesos y artesa,1567,Anónimo,Óleo,82,63,,"Colección Real (Real Alcázar, Madrid, pieza oscura junto a la galería de mediodía, 1636, s. n.; Real Alcázar, Madrid pasillo que va a la escalera de la galería del Cierzo, 1686, s. n.; Real Alcázar, Madrid, pasillo que va a la escalera de la galería del Cierzo, 1700, nº 297; Casas arzobispales, Madrid, pinturas que quedaron sin colgar en la última pieza que da al patio del oficio de Furriera, 1747, nº 726; Buen Retiro, Madrid, cuarto del infante don Luis-pinturas apeadas, 1772, nº 726)",Tabla
819,P001140,traje de camino,1567 - 1570,"Sánchez Coello, Alonso",Óleo,26,28,,Colección Real,Tabla
820,P000284,QUI MORTEM NOSTRAM MORIENDO DESTRUXIT,Hacia  1572,"Parrasio, Michele",Óleo,42,30,,Colección Real,Lámina de cobre
821,P002639,La Magdalena,1568,"Coffermans, Marcellus",Óleo,80,200,,"Legado Pablo Bosch y Barrau, 1916",Tabla
822,P006972,"Fábulas de Velázquez. Mitología e Historia Sagrada en el Siglo de Oro,",1568,"Beuckelaer, Joachim",Óleo,126,243,,"Banca López Quesada, hasta 1984. Adquirido en Sotheybys´s Madrid, 1984.",Tabla
823,P001467,Santa Cecilia,1569,"Coxcie, Michiel",Óleo,136,104,,"Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, sacristía, 1839)",Lienzo
824,P006918,La Crucifixión,1569,"Urbina, Diego de",Óleo,1230,325,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_bfd72a18-8e75-46d2-9e4d-b54c94fdd49d_2911d65e-4270-45e0-a53e-d2132fce3edf"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Sargas de Diego Urbina</dd>","Convento de Santa Cruz, Segovia; Convento de Santo Domingo el Real, Segovia; adquiridas a la comunidad de monjas dominicas, 1949",Sarga
825,P006919,Flagelacion /Adoración de los Reyes Magos,1569,"Urbina, Diego de",Óleo,1230,325,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_47ef9678-93c0-46f1-916d-fa0ff52bfae1_578cd5ab-aa3f-469c-9ee9-8da4952a34a3"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Sargas de Diego Urbina</dd>","Convento de Santa Cruz, Segovia; Convento de Santo Domingo el Real, Segovia; adquiridas a la comunidad de monjas dominicas, 1949",Sarga
826,P007841,Cristo yacente,1569,"Urbina, Diego de",Temple,80,120,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_d3b0a94d-68d3-423d-aea5-1300b9b0cf7f_635b5724-ec4e-4bb6-af15-cb01e3f0a30b"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Sargas para el Convento de Santa Cruz de Segovia</dd>","Segovia, Convento de Santa Cruz; pasaron al Convento de Santo Domingo el Real; adquiridas a la comunidad de monjas dominicas, 1949",Sarga
827,P000446,Santa Margarita,Hacia  1574,"Tiziano, Vecellio di Gregorio",Óleo,116,91,,"Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, sacristía, 1839).",Lienzo
828,P000490,La Virgen y el Niño con Santa Lucía y un santo mártir,Último tercio del siglo XVI,"Veronese, Carletto",Óleo,98,137,,Colección Real,Lienzo
829,P000062,La muerte de Lucrecia,Último tercio del siglo XVI,"Cambiaso, Luca",Óleo,"111,3","100,3",,"Colección Real (Real Alcázar, Madrid, bóvedas de Tiziano, 1686, s.n.; Palacio Real del Buen Retiro, Madrid, pieza de la mesa de trucos, 1772, nº 8; Buen Retiro, 1794, nº 253; Academia, Sala Reservada, 1827, nº 86)",Lienzo
830,P000073,La Magdalena y dos ángeles,Último tercio del siglo XVI - Principio del siglo XVII,"Carracci, Annibale",Óleo,"37,5","29,5",,"Colección Real (colección Carlo Maratti, Roma, 1712; adquirido por Felipe V, 1723, nº 118; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, pieza del retrete, 1746, nº 257; La Granja, 1794, nº 257; La Granja, 1814-1818, nº 257).",Lienzo sobre tabla
831,P000132,Paisaje con río y bañistas,Último tercio del siglo XVI - Principio del siglo XVII,"Carracci, Annibale",Óleo,47,56,,"Colección Real (colección Carlo Maratti, Roma, 1712; adquisición de Felipe V, 1723, nº 166; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, 1746, nº 77; Palacio de Aranjuez, Madrid, gabinete contiguo a los retretes, 1794, nº 77; Palacio Real, Madrid, cuarto del infante don Francisco-primera pieza, 1814-1818, nº 77).",Lienzo
832,P000071,Venus y un sátiro,Último tercio del siglo XVI - Principio del siglo XVII,Anónimo,Óleo,"22,5",34,,"Colección Carlo Maratti, Roma, 1712; Colección Real (adquirido por Felipe V, 1723, nº 133; col. Felipe V, Palacio Real de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, retrete primero en el cuarto antiguo inmediato al salón grande, 1746, nº 519; La Granja, 1794, nº 519; La Granja, 1814-1818, nº 519).",Lienzo
833,P002095,El Infierno,1570,"Huys, Peeter",Óleo,86,82,,"Colección Real, Monasterio de El Escorial.",Tabla
834,P000486,Livia Colonna,1570 - 1572,"Veronés, Paolo",Óleo,121,98,,"Colección Real (Real Alcázar, Madrid, pieza cuarta donde está la fuente, 1636, s.n.; Real Alcázar, Madrid, pasillo de la Madonna, 1686, s.n.; Real Alcázar, Madrid, pasillo de la mudita, 1700, nº 37).",Lienzo
835,P000827,Descenderá sobre ti el Espíritu Santo. Quedarás protegida a la sombra del poder del Altísimo. Por eso el Santo de ti engendrado se llamará Hijo de Dios ,1570 - 1572,El Greco,Óleo,"26,7",20,,"Nuevas Adquisiciones Museo de la Trinidad (adquirido a Concepción Parody), 1868.",Tabla
836,P001142,La emperatriz Isabel de Portugal ,1570 - 1573,"Sánchez Coello, Alonso",Óleo,"62,6",55,,"Colección Real (Quinta del duque del Arco, El Pardo-Madrid, pieza sexta del gabinete, 1794, nº 133).",Tabla
837,P000366,Almirante veneciano,1570 - 1575,"Tintoretto, Jacopo Robusti",Óleo,82,67,,"Colección I Marqués de Leganés, regalada a Felipe IV; Colección Real (Palacio Real Nuevo, Madrid, primera sala de la Furriera, 1747, nº 37; Palacio Real Nuevo, Madrid, paso de tribuna y trascuartos, 1772, nº 37; Palacio Real Nuevo, Madrid, pieza de tocador, 1794, s.n.).",Lienzo
838,P000479,celebris mundi veneris partus,Hacia  1575,"Parrasio, Michele",Óleo,182,223,,"Colección Real (Palacio del Buen Retiro, Madrid, 1701, [nº 106]; Buen Retiro, 1794, nº 260; ¿Palacio Real, Madrid, habitación del infante don Carlos-quinta pieza, 1814-1818, nº 260?).",Lienzo
839,P001138,Retrato del matrimonio Arnolfini,Hacia  1575,"Sánchez Coello, Alonso",Óleo,135,149,,"Colección Real (Palacio Real Nuevo, Madrid, pinturas que quedaron sin colgar en la última pieza de la Furriera, 1747, nº 689; Palacio del Buen Retiro, madrid, 1794, nº 63).",Lienzo
840,P001148,Don Juan de Austria,Hacia  1575,Anónimo,Óleo,223,118,,"Colección Real (Palacio Real Nuevo, Madrid, pieza triangulada, 1747, nº 505; Palacio del Buen Retiro, Madrid, galería del mediodía, 1772, nº 505; Buen Retiro, 1794, nº 926).",Lienzo
841,P007117,"mientras le apedreaban, Esteban hacía esta invocación: Señor Jesús, recibe mi espíritu. Después dobló las rodillas y dijo con fuerte voz: Señor, no les tengas en cuenta este pecado ",Hacia  1575,"Morales, Luis de",Óleo,67,50,,"Donado al Museo del Prado por los herederos de la condesa de Castañeda, 1915.",Tabla
842,P000532,Retrato de caballero de la Orden de Calatrava,1570 - 1590,Anónimo,Óleo,112,94,,Colección Real,Lienzo
843,P000441,Entierro de Cristo,1572,"Tiziano, Vecellio di Gregorio",Óleo,130,168,,Colección Real,Lienzo
844,P007709,El linaje del Emperador,1572,"Morales, Cristóbal de",Óleo,183,100,,"Adquisición, 1997",Lienzo
845,P000430,La Religión socorrida por España,1572 - 1575,"Tiziano, Vecellio di Gregorio",Óleo,168,168,,"Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, Sala del Capítulo Vicarial, 1839).",Lienzo
846,P000391,Judith,Hacia  1577,"Tintoretto, Jacopo Robusti",Óleo,188,251,,"Colección Real (colección Marqués de la Ensenada, Madrid; adquisición de Carlos III, 1768; Palacio Real, Madrid, pieza de oratorio, 1814-1818, s.n.).",Lienzo
847,P005263,Vidas,Hacia  1577,"Bassano, Jacopo",Óleo,250,407,,"Colección Real (Real Alcázar, Madrid, salón de los espejos-cuartos principales, 1700, nº 13; Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 838; Buen Retiro, salón de Coloma, 1772, nº 838, ; Buen Retiro, 1794, nº 544).",Lienzo
848,P001284,Retrato de la reina Ana de Austria,1573,"Anguissola, Sofonisba",Óleo,86,"67,5",,"Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 908).",Lienzo
849,P000431,"Bendito sea Dios [...], que buenas dos nuevas han sido en breve tiempo, la del nacimiento y de la victoria pasada. ",1573 - 1575,"Tiziano, Vecellio di Gregorio",Óleo,335,274,,"Colección Real (Real Alcázar, Madrid, salón de los espejos-cuartos principales, 1700, nº 4; Palacio Real Nuevo, Madrid, tercera pieza de la Furriera, 1747, nº 152; Palacio Real Nuevo, Madrid, paso de tribuna y trascuartos, 1772, nº 152; Palacio Real Nuevo, Madrid, cuarto de la serenísima infanta-dormitorio, 1794, nº 152; Palacio Real, Madrid, pieza amarilla, 1814-1818, nº 152).",Lienzo
850,P000581,Bautismo de Cristo,1575 - 1580,"Schwarz, Christoph",Óleo,125,165,,"Donación María Dionisia Vives y Zires, duquesa de Pastrana, 1889",Tabla
851,P000381,Joven veneciana,Hacia  1580,"Tintoretto, Domenico",Óleo,60,51,,Colección Real,Lienzo
852,P000401,Julio II,Hacia  1580,"Tintoretto, Jacopo Robusti",Óleo,112,96,,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, novena pieza que es salón, 1745, [¿nº 292?]; Quinta del duque del Arco, pieza octava que es salón, 1794, ¿nº 235?).",Lienzo
853,P000482,Céfalo y Procris,Hacia  1580,"Veronés, Paolo",Óleo,162,191,,"Colección Real (Palacio Real Nuevo, Madrid, paso de tribuna y trascuartos, 1772, nº 1078; Palacio Real Nuevo, Madrid, antecámara, 1794, nº 1078; Palacio Real, Madrid, antecámara, 1814-1818, s.n.).",Lienzo
854,P000483,Susana y los viejos,Hacia  1580,"Veronés, Paolo",Óleo,151,177,,"Colección Real (Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 425; Palacio Real Nuevo, Madrid, antecámara del infante don Luis, 1772, nº 425; Palacio Real Nuevo, Madrid, pieza de comer, 1794, nº 429; Palacio Real, Madrid, pieza de comer, 1814-1818, nº 425).",Lienzo
855,P000497,Martirio de San Jorge,Hacia  1580,"Veronés, Paolo",Óleo,248,182,,"Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, Iglesia Vieja, 1837)",Lienzo
856,P000502,Éxodo,Hacia  1580,"Veronés, Paolo",Óleo,57,43,,"Almoneda de la Commonwealth, de los bienes de Carlos I de Inglaterra, 1650; Colección Real (Real Alcázar, Madrid, pieza consecutiva donde se vestía Su Majestad, 1686, s.n.; Real Alcázar, Madrid, salón de los Espejos-cuartos principales, 1700, nº 14; Real Alcázar, Madrid, cuarto nuevo de la Reina, 1703, s.n.; Real Alcázar, Madrid, Armería, 1734, nº 158; Palacio Real Nuevo, Madrid, paso de tribuna y trascuartos, 1772, nº 27; Palacio Real Nuevo, Madrid, pieza de tocador, 1794, s.n.).",Lienzo
857,P000809,El caballero de la mano en el pecho ,Hacia  1580,El Greco,Óleo,"81,8","66,1",,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, decimotercia pieza de verano, 1745, [¿nº 411?]; Quinta del duque del Arco, pieza duodécima, 1794, ¿nº 366?).",Lienzo
858,P000815,San Benito,Hacia  1580,El Greco,Óleo,104,79,,"Convento de Nuestra Señora de los Ángeles, Madrid, hasta 1838; Museo de la Trinidad, 1838-1872.",Lienzo
859,P000862,Magdalena Ruiz,Hacia  1580,Anónimo,Óleo,"41,5",36,,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, sexta pieza que sirve de gabinete, 1745, [¿nº 94?]; Quinta del duque del Arco, pieza de paso al gabinete, 1794, nº 277 bis).",Lienzo
860,P007657,Un soplón ,Hacia  1580,El Greco,Óleo,"50,5","63,6",,"Inventario del arzobispo San Juan de Ribera, Valencia, 1611; Zacharie Astruc, París, ¿1864?; vendido entre el 11 y el 12 de abril de 1878, (lote 38); venta anónima, Robinson, Fisher & Harding, Londres, 10 de marzo de 1927; Agnew y Colnaghi, Londres, hasta 1930; Adolf Pagenstecher, Wiesbaden (Alemania), 1930-1957; V. von Watzdorf, Rio de Janerio; Stanley Moss, Nueva York; adquirido con fondos de Fervisa S. A., procedentes del legado Villaescusa, 1993.",Lienzo
861,P005764,"Don Sebastián, rey de Portugal",Hacia  1580,"Sánchez Coello, Alonso",Óleo,114,91,,"Colección Real (Palacio Real Nuevo, Madrid, pinturas que quedaron sin colgar en la última pieza de la Furriera, 1747, nº 718; Palacio del Buen Retiro, Madrid, 1794, nº 389)",Lienzo
862,P000025,Adoración de los pastores ,Hacia  1580,"Bassano, Jacopo",Óleo,60,49,,"Colección Real (Palacio Real Nuevo, Madrid, tercera pieza de la Furriera, 1747, nº 162; Palacio Real Nuevo, Madrid, primera pieza de la obra nueva, 1794, nº 162; Palacio Real, Madrid, primera pieza de la obra nueva, 1814-1818, nº 162; Palacio Real, cuarto de la Excelentisima Guardamayora, nº 162, 1827).",Tabla
863,P000026,bottega,Después de  1575,Anónimo,Óleo,128,104,,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1746; La Granja, dormitorio de sus altezas, 1766, nº 235; Palacio de Aranjuez, pieza del oratorio y otras sueltas, 1794, nº 235; Palacio Real, Madrid, cuarto del infante don Francisco-primera pieza, 1814-1818, nº 235).",Lienzo
864,P000528,Retrato de hombre de 54 años,1575 - 1600,Anónimo,Óleo,57,44,,Colección Real,Tabla de madera de nogal
865,P006723,Escena bíblica: el rey David,1575 - 1600,Anónimo,Óleo,74,98,,"Donación Hilly Mendelssohn, 1982",Tabla
866,P000379,Marco Grimani,1576 - 1583,"Tintoretto, Jacopo Robusti",Óleo,77,63,,Colección Real,Lienzo
867,P000499,Los Memorables,Hacia  1581,"Veronés, Paolo",Óleo,102,153,,"Colección del conde de Arundel; comprada por Alonso de Cárdenas para Luis de Haro, quien la regaló a Felipe IV; Colección Real (Palacio Real Nuevo, Madrid, antecámara de su majestad, 1772, nº 1135; Palacio Real Nuevo, Madrid, pieza de paso que va a la librería, 1794, nº 1135; Palacio Real, Madrid, tercer gabinete-paso a la librería, 1814-1819, nº 1135).",Lienzo
868,P001956,"Felipe de Medici, hijo de Francisco I",Hacia  1581,"Allori, Alessandro",Óleo,108,80,,"Colección Real (Quinta del duque del Arco, El Pardo-Madrid, decimotercera pieza de verano, 1745, nº 422; Quinta del duque del Arco, pieza duodécima, 1794, nº 372).",Lienzo
869,P000344,"otra en tabla de mano de Escarselyni, Nuestra Señora sentada en el suelo con el Niño Jesús en acción de besarlo, de once dedos de alto, una tercia de ancho.",Último cuarto del siglo XVI,"Scarsella, Ippolito",Óleo,20,28,,"Colección Real (colección Carlo Maratti, Roma, 1712;adquirida por Felipe V, 1723, nº 181; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, 1746, nº 267; La Granja, 1794, nº 267; Palacio Real, Madrid, dormitorio de príncipes-pieza décima, 1814-1818, nº 267).",Tabla
