,ID,,Titles,Date,Author,Technique,Height(cm),Width(cm),Origin,Support
2090,P007292,15,Johanna Martens,1625,"Moreelse, Paulus",Óleo,"122,7","96,5","Adquisición a Manuel Trallero de Arriba, Barcelona, 1987",Lienzo
2091,P007522,25,La Beata Mariana De Jesús,1625,"Carducho, Vicente",Óleo,223,141,Museo de la Trinidad,Lienzo
2092,P002312,56,La Pintura Francesa De Los Siglos Xvii Y Xviii En España,1625 - 1626,"Poussin, Nicolas",Óleo,122,169,"Colección Real (colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, salón donde comían sus Majestades, 1746, nº 192; La Granja, 1794, nº 192; La Granja, 1814-1818, nº 192; Academia, Sala Reservada, 1827, nº 88).",Lienzo
2093,P002788,56,La Pintura Francesa De Los Siglos Xvii Y Xviii En España,1625 - 1626,"Tournier, Nicolás",Óleo,172,252,Colección del cardenal Scaglia; colección duque de Alcalá; colección Pedro Fernández Durán y Bernaldo de Quirós; legado al Museo del Prado por Fernández Durán en 1931.,Lienzo
2094,P002804,26,Llanto Sobre Cristo Muerto,1625 - 1627,"Ribalta, Francisco",Óleo,158,113,"Colección Caberas hasta 1920; Luis Escobar y Muñoz, Madrid; comprado a los herederos de éste por el Museo del Prado con fondos del legado del conde de Cartagena, 1940.",Lienzo
2095,P001688,25,Las Imágenes De La Muerte,1625 - 1630,"Rubens, Pedro Pablo",Óleo,"105,6","73,1","Colección Real (Colección Isabel Farnesio, Palacio de La Granja de San Ildefonso, Segovia, nº974; Palacio de La Granja, Cuarto del Rey-piezas que ocupa la señora infanta, 1766, nº974; Palacio de Aranjuez, Madrid, 1794, nº994; Palacio Nuevo, Madrid, Cuarto del capitán de guardias, 1814-1818, nº974; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº125)",Tabla
2096,P001728,67,Pintura Holandesa En El Museo Nacional Del Prado. Catálogo Razonado,1625 - 1630,"Vroom, Hendrick Cornelisz",Óleo,55,61,"Colección Real (colección del príncipe Carlos, futuro Carlos IV, Casita del Príncipe, El Escorial-Madrid; Palacio del Buen Retiro, Madrid, 1794; Palacio Real, Madrid, pieza verde que hace esquina al norte, 1814-1818, nº 394).",Tabla
2097,P000702,36,"Bodegón De Uvas, Manzanas Y Ciruelas",Hacia  1630,"Espinosa, Juan de",Óleo,76,59,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, séptima pieza, 1745, ¿nº 201?; Quinta del duque del Arco, pieza sexta del gabinete, 1794, nº 102).",Lienzo
2098,P001016,14,La Crucifixión,Hacia  1630,"Orrente, Pedro de",Óleo,153,128,"Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 967).",Lienzo
2099,P001067,11,El Salvador,Hacia  1630,"Ribera, José de",Óleo,77,65,Colección Real,Lienzo
2100,P001071,9,San Pedro,Hacia  1630,"Ribera, José de",Óleo,75,64,"Colección Real (colección príncipe de Asturias, Casita del Príncipe, El Escorial, h. 1791-1800, nº 132; Palacio Real, Madrid, cuarto de gentileshombres, 1814-1818, nº 132).",Lienzo
2101,P001086,11,Santo Tomás,Hacia  1630,"Ribera, José de",Óleo,76,64,Colección Real,Lienzo
2102,P001091,9,San Simón,Hacia  1630,"Ribera, José de",Óleo,107,91,Colección Real,Lienzo
2103,P001120,10,Arquímedes,Hacia  1630,"Ribera, José de",Óleo,118,94,Colección Real,Lienzo
2104,P001187,75,"Pintó Un Lindo Retrato De La Reina De Hungría, Para Traerlo A Su Majestad, ",Hacia  1630,"Velázquez, Diego Rodríguez de Silva y",Óleo,"59,5","44,5","Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, sexta pieza que sirve de gabinete, 1745, [¿nº 109?]; Quinta del duque del Arco, pieza sexta de gabinete, 1794, nº 135; Palacio del Buen Retiro, Madrid, 1808).",Lienzo
2105,P001210,8,Serliana,Hacia  1630,"Velázquez, Diego Rodríguez de Silva y",Óleo,"48,5",43,"Colección Real (Palacio Real Nuevo, Madrid, pieza interior triangulada, 1747, nº 478; Palacio del Buen Retiro, Madrid, cuarto del infante don Antonio, 1772, nº 478; Buen Retiro, 1794, nº 710; Palacio Real, Madrid, secretaría de Estado, 1814-1818, nº 710).",Lienzo
2106,P001211,8,Serliana,Hacia  1630,"Velázquez, Diego Rodríguez de Silva y",Óleo,44,38,"Colección Real (Palacio Real Nuevo, Madrid, tercera pieza de la Furriera, 1747, nº 209; Palacio del Buen Retiro, Madrid, cuarto del infante don Antonio, 1772, nº 209; Buen Retiro, 1794, nº 713; Palacio Real, Madrid, secretaría de Estado, 1814-1818, nº 713).",Lienzo
2107,P001313,12,San Ambrosio,Hacia  1630,Anónimo,Óleo,133,99,"Madrid, Convento de Nuestra Señora de la Soledad; Museo de la Trinidad.",Lienzo
2108,P001314,11,San Agustín,Hacia  1630,Anónimo,Óleo,133,99,"Convento de Nuestra Señora de la Soledad, Madrid; Museo de la Trinidad.",Lienzo
2109,P001407,25,Entrada En El Arca De Noé,Hacia  1630,"Brueghel el Joven, Jan",Óleo,56,88,"Colección Real (adquisición de Carlos IV; Palacio Real, Madrid, 1772 y 1794; Casa del Labrador, Aranjuez, Madrid, 1808, nº 189; Palacio de Aranjuez, Madrid, séptima pieza del cuarto del príncipe, 1818, nº 189).",Lámina de cobre
2110,P001639,32,La Sagrada Familia Con Santa Ana,Hacia  1630,"Rubens, Pedro Pablo",Óleo,116,91,"Colección Real (Real Monasterio de San Lorenzo, El Escorial-Madrid, Sala Capitular del Prior, Descripción del Padre Santos 1667, 1681 y 1698, s.n.; Real Monasterio de San Lorenzo, Sala del Capítulo Prioral, Descripción de A. Ponz, 1773; Real Academia de Bellas Artes de San Fernando, Madrid, Razón de los quadros que se han trasladado del exconvento del Rosario a la Real Academia de San Fernando, 1813, nº152; Real Monasterio de San Lorenzo, Sala Prioral o de Oriente con respecto al atrio, Descripción de D. Bermejo, 1820, nº24; Museo Real de Pinturas, Madrid, cuadros y marcos que se remiten del Real Monasterio de El Escorial al Director general del Real Museo de Pinturas, 1839, nº35)",Lienzo
2111,P001703,36,Los Milagros De San Francisco Javier,Hacia  1630,"Rubens, Pedro Pablo",Óleo,"79,5",64,"[¿]Venta de los bienes de Rubens a su muerte, Amberes, 1640-1645, regalada a Franciso de Rojas[?]; [¿]Colección del Marqués de Carpio, Madrid, 1651-1687/89 [?]; Colección Real ([¿] Pinturas cedidas a Carlos II por los herederos del Marqués de Carpio en pago por sus deudas, Madrid, 1691[?]; [¿]Real Monasterio de San Lorenzo, El Escorial-Madrid, 1700, s.n.[?]; Real Monasterio de San Lorenzo, Pieza adjunta por donde se entra en los oratorios reales, Descripción de A. Ponz, 1773; Real Monasterio de San Lorenzo, Pieza Ante-Oratorio, 1794, s.n.; Pinturas que posee la Real Academia de Bellas Artes de San Fernando, Madrid, Razón de los quadros que se han trasladado del exconvento del Rosario a la Real</br>Academia de San Fernando, 1813, nº6; Real Monasterio de San Lorenzo, Camarín, Descripción de D. Bermejo, 1820, s.n.; Museo Real de Pinturas, Madrid, cuadros y marcos que se remiten del Real Monasterio de El Escorial al Director general del Real Museo de Pinturas, 1839, nº43)",Tabla
2112,P002069,44,El Hallazgo De Los Cuerpos De Hero Y Leandro,Hacia  1630,"Bramer, Leonaert",Óleo,"46,2","59,6","Colección Real (Casita del Príncipe, El Escorial-Madrid, 1779, nº 31; Casita del Príncipe, El Escorial-Madrid, h, 1787, nº 31; Casita del Príncipe, El Escorial-Madrid, 1801, nº 31).",Lámina de cobre
2113,P002311,5,Putti,Hacia  1630,"Poussin, Nicolas",Óleo,100,130,"Colección Real (colección Girolamo Casanate, h. 1646; adquirido por Louis Milon, obispo de Condom, 1700; ¿col. Jacques Meijers, Rotterdam, 1714?; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, pieza de tocador, 1746, nº 177; La Granja, última pieza de su majestad, 1774, nº 177; Palacio de Aranjuez, Madrid, pieza de música, 1794, nº 177; Aranjuez, consejo de Estado, 1818, nº 177; Aranjuez, pieza de mesa de truco y billar, nº 177, 1828).",Lienzo
2114,P002365,57,"La Belleza Cautiva. Pequeños Tesoros Del Museo Del Prado,",Hacia  1630,Anónimo,Óleo,"72,7","58,7",Colección Real,Lienzo
2115,P002687,53,"El Vidrio En La Pintura Del Museo Nacional Del Prado,",Hacia  1630,"Burgos Mantilla, Francisco de",Óleo,30,44,"Legado Pablo Bosch y Barrau, 1916",Lienzo
2116,P001311,18,San Gregorio Magno,Hacia  1630,Anónimo,Óleo,138,99,"Madrid, Convento de Nuestra Señora de la Soledad; Museo de la Trinidad.",Lienzo
2117,P001312,12,San Jerónimo,Hacia  1630,Anónimo,Óleo,133,99,"Madrid, Convento de Nuestra Señora de la Soledad; Museo de la Trinidad.",Lienzo
2118,P002958,37,La Virgen De La Victoria Con Donantes,Hacia  1630,Anónimo,Óleo,95,111,Museo de la Trinidad,Lienzo
2119,P002816,14,Paisaje Nevado,Después de  1625,"Brueghel el Joven, Jan",Óleo,45,76,"Adscrita al Museo del Prado, procedente de la Comisaría General del Patrimonio Artístico Nacional, 1941",Tabla
2120,P008063,9,De Rebozo,1626,"Loarte, Alejandro de",Óleo,166,128,"Colección Marina Carasso; adquisición del Estado a través de dación para el Museo del Prado, 2011.",Lienzo
2121,P000128,9,La Piedad,1626,"Crespi, Daniele",Óleo,154,128,"Colección Real (adquirido por Carlos II en la almoneda del marqués del Carpio, 1689; Real Alcázar, Madrid, 1734; Palacio Real Nuevo, Madrid, primera pieza de la obra nueva, 1794, s.n.; Palacio Real, Madrid, primera pieza de la obra nueva, 1814-1818, s.n.).",Lienzo
2122,P001188,21,El Infante Don Carlos,1626 - 1627,"Velázquez, Diego Rodríguez de Silva y",Óleo,209,125,"Colección Real (Palacio Real Nuevo, Madrid, pinturas antiguas-segunda alcoba, 1747, nº 352; ¿Palacio Real, Madrid, cuarto del príncipe-cámara, 1814-1818, nº 352?; Real Academia de BBAA de San Fernando, Madrid, 1816).",Lienzo
2123,P002159,44,"Barcos Holandeses Frente A Una Costa Rocosa,",1626 - 1627,"Vroom, Hendrick Cornelisz",Óleo,37,58,"Colección Real (colección Isabel Farnesio, Palacio de La Granja de San Ildefonso, Segovia, pieza de la chimenea junto al tocador, 1746, nº 678; La Granja, pieza cuadrada inmediata al dormitorio, 1766, nº 678; Palacio de Aranjuez, Madrid, pieza de música, 1794, nº 678).",Tabla
2124,P001183,13,Obras De Arte,1626 - 1628,"Velázquez, Diego Rodríguez de Silva y",Óleo,57,44,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, cuarta pieza sala de invierno, 1745, [¿nº 73?]; Quinta del duque del Arco, pieza cuarta, 1794, nº 74).",Lienzo
2125,P002318,22,La Bacante Y El Sátiro,1626 - 1628,"Poussin, Nicolas",Óleo,74,60,"Colección Real (colección Jacques Meijers, Rotterdam, 1722, nº 4; adquirido por Felipe V; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; col. Felipe V, La Granja, 1746, nº 451; La Granja, 1794, nº 451; La Granja, 1814-1818, nº 451).",Lienzo
2126,P005481,22,La Muerte De San Bruno,1626 - 1628,"Carducho, Vicente",Óleo,337,298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2127,P002227,36,El Prior Boson Resucita A Un Albañil,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2128,P002502,52,San Bruno Renuncia Al Arzobispado De Reggio Calabria,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2129,P003061,60,San Bruno Y Sus Seis Compañeros Se Retiran De La Vida Activa,1626 - 1632,"Carducho, Vicente",Óleo,337,298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2130,P003803,41,San Bruno Y Sus Compañeros Ante Urbano Ii,1626 - 1632,"Carducho, Vicente",Óleo,337,"298,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2131,P003805,53,El Martirio De Tres Cartujos En La Cartuja De Londres,1626 - 1632,"Carducho, Vicente",Óleo,338,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2132,P003806,26,El Éxtasis De Jean Birelle,1626 - 1632,"Carducho, Vicente",Óleo,338,"298,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2133,P004082,53,La Conversión De San Bruno Ante El Cadáver De Diocres,1626 - 1632,"Carducho, Vicente",Óleo,"337,5",298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2134,P005231,41,"La Visión De San Hugo, Obispo De Grenoble",1626 - 1632,"Carducho, Vicente",Óleo,335,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2135,P005232,44,La Fuente Milagrosa De La Tumba De San Bruno,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2136,P005234,58,San Bruno Y Sus Seis Compañeros Se Presentan Ante San Hugo,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2137,P005235,40,El Obispo Hugo Toma El Hábito De Cartujo,1626 - 1632,"Carducho, Vicente",Óleo,"336,5",297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2138,P005236,46,San Bruno Se Despide En Roma De Sus Compañeros,1626 - 1632,"Carducho, Vicente",Óleo,"336,5",297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2139,P005237,42,El Papa Urbano Ii Llama A San Bruno A Roma,1626 - 1632,"Carducho, Vicente",Óleo,"336,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2140,P005238,42,"La Visión De Dionisio Rickel, El Cartujano",1626 - 1632,"Carducho, Vicente",Óleo,"336,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2141,P005239,81,"Martirio De Los Priores De Las Cartujas Inglesas De Londres, Nottingham Y Axholme",1626 - 1632,"Carducho, Vicente",Óleo,337,298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2142,P005240,39,El Martirio De Los Cartujos De Roermond,1626 - 1632,"Carducho, Vicente",Óleo,337,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2143,P005241,54,Martirio De Los Padres John Rochester Y James Walworth,1626 - 1632,"Carducho, Vicente",Óleo,"337,5",298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2144,P005242,57,"Esteban De Châtillon, Obispo De Die, Predicando Al Pueblo",1626 - 1632,"Carducho, Vicente",Óleo,338,"298,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2145,P005243,96,"La Virgen, Acompañada De San José Y San Juan Bautista, Ampara Bajo Su Manto A La Orden Cartujana",1626 - 1632,"Carducho, Vicente",Óleo,338,298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2146,P005405,36,"San Bruno Reza En La Torre, Calabria",1626 - 1632,"Carducho, Vicente",Óleo,337,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2147,P005407,26,Visión Del Papa Víctor Iii,1626 - 1632,"Carducho, Vicente",Óleo,"335,5","296,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2148,P005408,73,El Papa Alejandro Iii Consagra A Antelmo De Chignin Como Obispo De Belley,1626 - 1632,"Carducho, Vicente",Óleo,336,297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2149,P005409,32,Urbano Ii Delibera Con San Bruno,1626 - 1632,"Carducho, Vicente",Óleo,337,297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2150,P005411,63,La Virgen María Y San Pedro Se Aparecen A Los Primeros Cartujos,1626 - 1632,"Carducho, Vicente",Óleo,338,"298,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2151,P005456,63,"Humildad De San Hugo Y De San Guillermo, Abad De San Teodofredo",1626 - 1632,"Carducho, Vicente",Óleo,336,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2152,P005458,70,"Aparición De San Bruno A Rogerio Guiscardo, Conde De Apulia Y Calabria",1626 - 1632,"Carducho, Vicente",Óleo,337,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2153,P005459,54,"Martirio Del Padre Andrés, Prior De La Cartuja De Seiz",1626 - 1632,"Carducho, Vicente",Óleo,"336,5",297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2154,P005576,80,San Hugo Acompaña A San Bruno Y A Sus Seis Compañeros Al Macizo De La Chartreuse,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2155,P005591,57,San Bruno Se Despide De San Hugo Antes De Su Viaje A Roma,1626 - 1632,"Carducho, Vicente",Óleo,"336,5",297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2156,P005739,45,El Martirio De Los Cartujos De Bourg Fontaine,1626 - 1632,"Carducho, Vicente",Óleo,"336,5","298,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2157,P005751,57,Encuentro De San Bruno Con El Conde De Sicilia Y Calabria,1626 - 1632,"Carducho, Vicente",Óleo,337,298,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2158,P006650,53,San Bruno Y Sus Seis Compañeros Visitan A Un Ermitaño,1626 - 1632,"Carducho, Vicente",Óleo,337,"297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2159,P006651,35,Muerte De Landuino En Los Calabozos,1626 - 1632,"Carducho, Vicente",Óleo,"337,5","297,5","Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2160,P007099,24,El Milagro Del Manantial,1626 - 1632,"Carducho, Vicente",Óleo,"337,5",297,"Rascafría (Madrid), Cartuja de Santa María de El Paular, claustro; Museo de la Trinidad.",Lienzo
2161,P001078,10,San Andrés,Hacia  1631,"Ribera, José de",Óleo,123,95,"Colección Real (Casita del Príncipe, El Escorial-Madrid, 1700-1837).",Lienzo
2162,P001479,83,"La Almoneda Del Siglo, Relaciones Artísticas Entre España Y Gran Bretaña, 1604-1655",Hacia  1631,"Dyck, Anton van",Óleo,148,113,"Adquirido por el conde de Fuensaldaña, Londres, 1651; Colección Real (Palacio Nuevo, Madrid, Primera sala de la Furriera, 1747, nº 30; Palacio Nuevo, Antecámara del infante don Luis, 1772, nº 1031; Palacio Nuevo, Antecámara, 1794, nº 1031; Palacio Nuevo, Antecámara, 1814-1818, nº 1031; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº274)",Tabla
